FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
1.748199820,0.003432979,0.000777605,0.007054674
1.748987399,0.003432979,0.000777605,0.007054674
1.749774977,0.003432979,0.000777605,0.007054674
1.750562556,0.003432979,0.000777605,0.007054674
1.751350135,0.003432979,0.000777605,0.007054674
1.752137714,0.003432979,0.000777605,0.007054674
1.752925293,0.003432979,0.000777605,0.007054674
1.753712871,0.003432979,0.000777605,0.007054674
1.754500450,0.003432979,0.000777605,0.007054674
1.755288029,0.003432979,0.000777605,0.007054674
1.756075608,0.003434665,0.000777605,0.007054674
1.756863186,0.003437197,0.000777605,0.007060900
1.757650765,0.003437197,0.000777605,0.007060900
1.758438344,0.003437197,0.000777605,0.007060900
1.759225923,0.003437197,0.000777605,0.007060900
1.760013501,0.003437197,0.000777605,0.007060900
1.760801080,0.003437197,0.000777605,0.007060900
1.761588659,0.003437197,0.000777605,0.007060900
1.762376238,0.003437197,0.000777605,0.007060900
1.763163816,0.003437197,0.000777605,0.007060900
1.763951395,0.003438085,0.000777605,0.007060900
1.764738974,0.003438947,0.000777605,0.007060900
1.765526553,0.003438947,0.000777605,0.007060900
1.766314131,0.003438947,0.000777605,0.007060900
1.767101710,0.003439758,0.000777605,0.007060900
1.767889289,0.003439758,0.000777605,0.007060900
1.768676868,0.003440622,0.000777605,0.007060900
1.769464446,0.003443121,0.000777605,0.007060900
1.770252025,0.003443121,0.000777605,0.007060900
1.771039604,0.003443990,0.000777605,0.007060900
1.771827183,0.003443990,0.000777605,0.007060900
1.772614761,0.003443990,0.000777605,0.007060900
1.773402340,0.003443990,0.000777605,0.007060900
1.774189919,0.003443990,0.000777605,0.007060900
1.774977498,0.003444840,0.000777605,0.007060900
1.775765077,0.003444840,0.000777605,0.007060900
1.776552655,0.003446526,0.000777605,0.007060900
1.777340234,0.003446526,0.000777605,0.007060900
1.778127813,0.003446526,0.000777605,0.007060900
1.778915392,0.003448200,0.000777605,0.007060900
1.779702970,0.003448200,0.000777605,0.007060900
1.780490549,0.003448200,0.000777605,0.007060900
1.781278128,0.003448200,0.000777605,0.007060900
1.782065707,0.003448200,0.000777605,0.007060900
1.782853285,0.003448200,0.000777605,0.007060900
1.783640864,0.003448200,0.000777605,0.007060900
1.784428443,0.003448200,0.000777605,0.007060900
1.785216022,0.003449944,0.000777605,0.007060900
1.786003600,0.003449944,0.000777605,0.007060900
1.786791179,0.003451577,0.000777605,0.007060900
1.787578758,0.003451577,0.000777605,0.007060900
1.788366337,0.003454990,0.000777605,0.007060900
1.789153915,0.003454990,0.000777605,0.007060900
1.789941494,0.003455785,0.000777605,0.007060900
1.790729073,0.003457433,0.000777605,0.007060900
1.791516652,0.003457433,0.000777605,0.007060900
1.792304230,0.003459934,0.000777605,0.007060900
1.793091809,0.003459934,0.000777605,0.007060900
1.793879388,0.003459934,0.000777605,0.007060900
1.794666967,0.003461778,0.000777605,0.007060900
1.795454545,0.003463466,0.000777605,0.007060900
1.796242124,0.003467744,0.000777605,0.007060900
1.797029703,0.003467744,0.000777605,0.007060900
1.797817282,0.003468588,0.000777605,0.007060900
1.798604860,0.003470339,0.000777605,0.007060900
1.799392439,0.003470339,0.000777605,0.007060900
1.800180018,0.003472063,0.000777605,0.007148531
1.800967597,0.003472063,0.000777605,0.007148531
1.801755176,0.003472063,0.000777605,0.007148531
1.802542754,0.003472063,0.000777605,0.007148531
1.803330333,0.003473741,0.000777605,0.007148531
1.804117912,0.003475356,0.000789889,0.007148531
1.804905491,0.003475356,0.000789889,0.007148531
1.805693069,0.003477006,0.000789889,0.007148531
1.806480648,0.003482862,0.000789889,0.007162041
1.807268227,0.003482862,0.000789889,0.007162041
1.808055806,0.003487901,0.000789889,0.007187781
1.808843384,0.003493126,0.000789889,0.007194245
1.809630963,0.003493126,0.000789889,0.007194245
1.810418542,0.003497110,0.000789889,0.007194245
1.811206121,0.003503917,0.000789889,0.007194245
1.811993699,0.003508109,0.000789889,0.007194245
1.812781278,0.003508109,0.000789889,0.007194245
1.813568857,0.003508924,0.000789889,0.007194245
1.814356436,0.003510607,0.000789889,0.007194245
1.815144014,0.003510607,0.000789889,0.007194245
1.815931593,0.003512341,0.000789889,0.007194245
1.816719172,0.003514037,0.000789889,0.007194245
1.817506751,0.003514037,0.000789889,0.007194245
1.818294329,0.003515685,0.000789889,0.007326007
1.819081908,0.003517422,0.000789889,0.007326007
1.819869487,0.003524008,0.000789889,0.007326007
1.820657066,0.003524008,0.000789889,0.007326007
1.821444644,0.003524846,0.000789889,0.007326007
1.822232223,0.003526486,0.000789889,0.007326007
1.823019802,0.003526486,0.000789889,0.007326007
1.823807381,0.003529867,0.000789889,0.007326007
1.824594959,0.003531561,0.000789889,0.007326007
1.825382538,0.003531561,0.000789889,0.007326007
1.826170117,0.003534936,0.000789889,0.007326007
1.826957696,0.003543539,0.000790514,0.007326007
1.827745275,0.003551891,0.000790514,0.007326007
1.828532853,0.003551891,0.000790514,0.007326007
1.829320432,0.003556833,0.000790514,0.007352941
1.830108011,0.003559396,0.000790514,0.007407407
1.830895590,0.003559396,0.000790514,0.007407407
1.831683168,0.003565605,0.000790514,0.007407407
1.832470747,0.003567264,0.000790514,0.007407407
1.833258326,0.003567264,0.000790514,0.007407407
1.834045905,0.003575679,0.000798085,0.007407407
1.834833483,0.003581611,0.000798085,0.007462686
1.835621062,0.003585961,0.000798085,0.007462686
1.836408641,0.003585961,0.000798085,0.007462686
1.837196220,0.003589140,0.000798085,0.007512521
1.837983798,0.003597756,0.000800640,0.007512521
1.838771377,0.003597756,0.000800640,0.007512521
1.839558956,0.003607027,0.000800640,0.007512521
1.840346535,0.003611198,0.000800640,0.007512521
1.841134113,0.003611198,0.000800640,0.007512521
1.841921692,0.003612837,0.000800640,0.007512521
1.842709271,0.003617834,0.000800640,0.007512521
1.843496850,0.003626190,0.000800640,0.007512521
1.844284428,0.003626190,0.000800640,0.007512521
1.845072007,0.003628687,0.000800640,0.007512521
1.845859586,0.003635234,0.000800640,0.007512521
1.846647165,0.003635234,0.000800640,0.007512521
1.847434743,0.003639330,0.000800640,0.007512521
1.848222322,0.003645004,0.000800640,0.007544007
1.849009901,0.003645004,0.000800640,0.007544007
1.849797480,0.003652427,0.000800640,0.007544007
1.850585059,0.003657553,0.000800640,0.007544007
1.851372637,0.003664933,0.000800640,0.007582140
1.852160216,0.003664933,0.000800640,0.007582140
1.852947795,0.003667526,0.000800640,0.007582140
1.853735374,0.003671822,0.000800640,0.007582140
1.854522952,0.003671822,0.000800640,0.007582140
1.855310531,0.003677068,0.000804505,0.007582140
1.856098110,0.003679689,0.000804505,0.007582140
1.856885689,0.003679689,0.000804505,0.007582140
1.857673267,0.003689119,0.000804505,0.007594937
1.858460846,0.003697764,0.000805802,0.007614213
1.859248425,0.003702744,0.000808407,0.007640068
1.860036004,0.003702744,0.000808407,0.007640068
1.860823582,0.003712082,0.000808407,0.007692308
1.861611161,0.003723093,0.000808407,0.007692308
1.862398740,0.003723093,0.000808407,0.007692308
1.863186319,0.003729013,0.000808407,0.007692308
1.863973897,0.003731719,0.000808407,0.007692308
1.864761476,0.003731719,0.000808407,0.007692308
1.865549055,0.003741067,0.000808407,0.007692308
1.866336634,0.003746131,0.000808407,0.007692308
1.867124212,0.003750292,0.000808407,0.007692308
1.867911791,0.003750292,0.000808407,0.007692308
1.868699370,0.003755934,0.000813670,0.007692308
1.869486949,0.003773127,0.000813670,0.007704160
1.870274527,0.003773127,0.000813670,0.007704160
1.871062106,0.003781628,0.000814996,0.007704160
1.871849685,0.003787695,0.000814996,0.007704160
1.872637264,0.003787695,0.000814996,0.007704160
1.873424842,0.003798946,0.000814996,0.007704160
1.874212421,0.003805110,0.000814996,0.007705479
1.875000000,0.003810402,0.000814996,0.007705479
1.875787579,0.003813751,0.000814996,0.007705479
1.876575158,0.003818946,0.000815661,0.007705479
1.877362736,0.003827232,0.000815661,0.007705479
1.878150315,0.003827232,0.000815661,0.007705479
1.878937894,0.003833103,0.000815661,0.007731959
1.879725473,0.003837199,0.000815661,0.007731959
1.880513051,0.003837199,0.000815661,0.007731959
1.881300630,0.003852575,0.000815661,0.007776050
1.882088209,0.003855257,0.000815661,0.007776050
1.882875788,0.003855257,0.000815661,0.007776050
1.883663366,0.003866011,0.000815661,0.007776050
1.884450945,0.003873317,0.000817661,0.007776050
1.885238524,0.003875879,0.000817661,0.007776050
1.886026103,0.003875879,0.000817661,0.007776050
1.886813681,0.003880994,0.000817661,0.007782101
1.887601260,0.003882678,0.000817661,0.007782101
1.888388839,0.003882678,0.000817661,0.007782101
1.889176418,0.003899387,0.000817661,0.007782101
1.889963996,0.003906072,0.000817661,0.007782101
1.890751575,0.003906072,0.000817661,0.007782101
1.891539154,0.003913481,0.000819001,0.007782101
1.892326733,0.003920298,0.000819001,0.007782101
1.893114311,0.003929562,0.000819001,0.007785467
1.893901890,0.003929562,0.000819001,0.007785467
1.894689469,0.003936120,0.000820345,0.007785467
1.895477048,0.003942086,0.000820345,0.007785467
1.896264626,0.003942086,0.000820345,0.007785467
1.897052205,0.003952336,0.000820345,0.007785467
1.897839784,0.003957508,0.000820345,0.007887818
1.898627363,0.003957508,0.000820345,0.007887818
1.899414941,0.003963336,0.000820345,0.007887818
1.900202520,0.003972533,0.000820345,0.007901669
1.900990099,0.003984204,0.000822368,0.007901669
1.901777678,0.003984204,0.000822368,0.007901669
1.902565257,0.003995234,0.000822368,0.008071025
1.903352835,0.004006184,0.000830565,0.008203445
1.904140414,0.004006184,0.000830565,0.008203445
1.904927993,0.004015484,0.000830565,0.008203445
1.905715572,0.004018160,0.000830565,0.008203445
1.906503150,0.004018160,0.000830565,0.008203445
1.907290729,0.004026573,0.000830565,0.008203445
1.908078308,0.004033494,0.000830565,0.008203445
1.908865887,0.004042184,0.000830565,0.008203445
1.909653465,0.004042184,0.000830565,0.008203445
1.910441044,0.004047994,0.000830565,0.008203445
1.911228623,0.004056450,0.000830565,0.008230452
1.912016202,0.004056450,0.000830565,0.008230452
1.912803780,0.004063977,0.000835422,0.008230452
1.913591359,0.004071712,0.000835422,0.008230452
1.914378938,0.004071712,0.000835422,0.008230452
1.915166517,0.004075914,0.000835422,0.008230452
1.915954095,0.004085097,0.000835422,0.008230452
1.916741674,0.004091095,0.000835422,0.008230452
1.917529253,0.004091095,0.000835422,0.008230452
1.918316832,0.004093621,0.000835422,0.008230452
1.919104410,0.004097838,0.000835422,0.008230452
1.919891989,0.004097838,0.000835422,0.008230452
1.920679568,0.004102001,0.000835422,0.008230452
1.921467147,0.004107857,0.000838223,0.008230452
1.922254725,0.004107857,0.000838223,0.008230452
1.923042304,0.004121865,0.000841751,0.008279669
1.923829883,0.004128648,0.000841751,0.008291874
1.924617462,0.004130268,0.000848176,0.008291874
1.925405041,0.004130268,0.000848176,0.008291874
1.926192619,0.004130268,0.000848176,0.008291874
1.926980198,0.004137062,0.000848176,0.008291874
1.927767777,0.004137062,0.000848176,0.008291874
1.928555356,0.004145459,0.000848176,0.008291874
1.929342934,0.004148798,0.000848176,0.008291874
1.930130513,0.004148798,0.000848176,0.008291874
1.930918092,0.004153827,0.000848176,0.008291874
1.931705671,0.004158071,0.000848176,0.008291874
1.932493249,0.004162346,0.000848176,0.008291874
1.933280828,0.004162346,0.000848176,0.008291874
1.934068407,0.004165723,0.000848176,0.008291874
1.934855986,0.004169981,0.000848176,0.008291874
1.935643564,0.004169981,0.000848176,0.008291874
1.936431143,0.004174961,0.000848176,0.008291874
1.937218722,0.004180178,0.000848176,0.008291874
1.938006301,0.004180178,0.000848176,0.008291874
1.938793879,0.004180987,0.000848176,0.008291874
1.939581458,0.004185946,0.000848176,0.008291874
1.940369037,0.004185946,0.000848176,0.008291874
1.941156616,0.004185946,0.000848176,0.008291874
1.941944194,0.004189344,0.000848176,0.008291874
1.942731773,0.004191913,0.000848176,0.008291874
1.943519352,0.004191913,0.000848176,0.008291874
1.944306931,0.004196155,0.000848176,0.008291874
1.945094509,0.004197835,0.000848176,0.008291874
1.945882088,0.004197835,0.000848176,0.008291874
1.946669667,0.004201200,0.000848176,0.008291874
1.947457246,0.004202844,0.000848176,0.008291874
1.948244824,0.004211999,0.000848896,0.008291874
1.949032403,0.004211999,0.000848896,0.008291874
1.949819982,0.004217062,0.000848896,0.008291874
1.950607561,0.004222842,0.000848896,0.008291874
1.951395140,0.004222842,0.000848896,0.008291874
1.952182718,0.004229572,0.000851789,0.008291874
1.952970297,0.004232962,0.000851789,0.008291874
1.953757876,0.004232962,0.000851789,0.008291874
1.954545455,0.004235509,0.000851789,0.008291874
1.955333033,0.004238851,0.000851789,0.008291874
1.956120612,0.004246550,0.000851789,0.008354219
1.956908191,0.004246550,0.000851789,0.008354219
1.957695770,0.004249868,0.000851789,0.008354219
1.958483348,0.004249868,0.000851789,0.008354219
1.959270927,0.004249868,0.000851789,0.008354219
1.960058506,0.004255044,0.000851789,0.008354219
1.960846085,0.004255890,0.000851789,0.008354219
1.961633663,0.004255890,0.000851789,0.008354219
1.962421242,0.004260034,0.000851789,0.008354219
1.963208821,0.004260034,0.000851789,0.008354219
1.963996400,0.004260034,0.000851789,0.008354219
1.964783978,0.004260034,0.000851789,0.008354219
1.965571557,0.004260862,0.000851789,0.008354219
1.966359136,0.004260862,0.000851789,0.008354219
1.967146715,0.004260862,0.000851789,0.008354219
1.967934293,0.004260862,0.000851789,0.008354219
1.968721872,0.004260862,0.000851789,0.008354219
1.969509451,0.004260862,0.000851789,0.008354219
1.970297030,0.004262598,0.000851789,0.008354219
1.971084608,0.004265193,0.000851789,0.008354219
1.971872187,0.004266083,0.000851789,0.008354219
1.972659766,0.004266083,0.000851789,0.008354219
1.973447345,0.004266083,0.000851789,0.008354219
1.974234923,0.004268454,0.000851789,0.008354219
1.975022502,0.004268454,0.000851789,0.008354219
1.975810081,0.004270140,0.000851789,0.008354219
1.976597660,0.004270140,0.000851789,0.008354219
1.977385239,0.004270140,0.000851789,0.008354219
1.978172817,0.004270140,0.000851789,0.008354219
1.978960396,0.004270140,0.000851789,0.008354219
1.979747975,0.004271810,0.000851789,0.008354219
1.980535554,0.004271810,0.000851789,0.008354219
1.981323132,0.004271810,0.000851789,0.008354219
1.982110711,0.004271810,0.000851789,0.008354219
1.982898290,0.004271810,0.000851789,0.008354219
1.983685869,0.004272640,0.000851789,0.008354219
1.984473447,0.004273441,0.000851789,0.008354219
1.985261026,0.004273441,0.000851789,0.008354219
1.986048605,0.004273441,0.000851789,0.008354219
1.986836184,0.004275144,0.000851789,0.008354219
1.987623762,0.004275144,0.000851789,0.008354219
1.988411341,0.004275144,0.000851789,0.008354219
1.989198920,0.004276793,0.000851789,0.008354219
1.989986499,0.004276793,0.000851789,0.008354219
1.990774077,0.004276793,0.000851789,0.008354219
1.991561656,0.004276793,0.000851789,0.008354219
1.992349235,0.004281020,0.000851789,0.008403362
1.993136814,0.004281020,0.000851789,0.008403362
1.993924392,0.004281020,0.000851789,0.008403362
1.994711971,0.004281020,0.000851789,0.008403362
1.995499550,0.004281020,0.000851789,0.008403362
1.996287129,0.004281020,0.000851789,0.008403362
1.997074707,0.004281020,0.000851789,0.008403362
1.997862286,0.004282852,0.000851789,0.008431703
1.998649865,0.004282852,0.000851789,0.008431703
1.999437444,0.004282852,0.000851789,0.008431703
2.000225023,0.004282852,0.000851789,0.008431703
2.001012601,0.004282852,0.000851789,0.008431703
2.001800180,0.004282852,0.000851789,0.008431703
2.002587759,0.004282852,0.000851789,0.008431703
2.003375338,0.004282852,0.000851789,0.008431703
2.004162916,0.004282852,0.000851789,0.008431703
2.004950495,0.004282852,0.000851789,0.008431703
2.005738074,0.004284583,0.000851789,0.008431703
2.006525653,0.004284583,0.000851789,0.008431703
2.007313231,0.004284583,0.000851789,0.008431703
2.008100810,0.004287728,0.000851789,0.008431703
2.008888389,0.004287728,0.000851789,0.008431703
2.009675968,0.004287728,0.000851789,0.008431703
2.010463546,0.004287728,0.000851789,0.008431703
2.011251125,0.004287728,0.000851789,0.008431703
2.012038704,0.004287728,0.000851789,0.008431703
2.012826283,0.004287728,0.000851789,0.008431703
2.013613861,0.004287728,0.000851789,0.008431703
2.014401440,0.004287728,0.000851789,0.008431703
2.015189019,0.004287728,0.000851789,0.008431703
2.015976598,0.004287728,0.000851789,0.008431703
2.016764176,0.004287728,0.000851789,0.008431703
2.017551755,0.004287728,0.000851789,0.008431703
2.018339334,0.004287728,0.000851789,0.008431703
2.019126913,0.004287728,0.000851789,0.008431703
2.019914491,0.004287728,0.000851789,0.008431703
2.020702070,0.004287728,0.000851789,0.008431703
2.021489649,0.004287728,0.000851789,0.008431703
2.022277228,0.004287728,0.000851789,0.008431703
2.023064806,0.004287728,0.000851789,0.008431703
2.023852385,0.004287728,0.000851789,0.008431703
2.024639964,0.004287728,0.000851789,0.008431703
2.025427543,0.004287728,0.000851789,0.008431703
2.026215122,0.004289416,0.000851789,0.008431703
2.027002700,0.004289416,0.000851789,0.008431703
2.027790279,0.004289416,0.000851789,0.008431703
2.028577858,0.004289416,0.000851789,0.008431703
2.029365437,0.004289416,0.000851789,0.008431703
2.030153015,0.004289416,0.000851789,0.008431703
2.030940594,0.004289416,0.000851789,0.008431703
2.031728173,0.004289416,0.000851789,0.008431703
2.032515752,0.004289416,0.000851789,0.008431703
2.033303330,0.004289416,0.000851789,0.008431703
2.034090909,0.004289416,0.000851789,0.008431703
2.034878488,0.004289416,0.000851789,0.008431703
2.035666067,0.004289416,0.000851789,0.008431703
2.036453645,0.004289416,0.000851789,0.008431703
2.037241224,0.004289416,0.000851789,0.008431703
2.038028803,0.004289416,0.000851789,0.008431703
2.038816382,0.004289416,0.000851789,0.008431703
2.039603960,0.004289416,0.000851789,0.008431703
2.040391539,0.004289416,0.000851789,0.008431703
2.041179118,0.004289416,0.000851789,0.008431703
2.041966697,0.004289416,0.000851789,0.008431703
2.042754275,0.004289416,0.000851789,0.008431703
2.043541854,0.004289416,0.000851789,0.008431703
2.044329433,0.004289416,0.000851789,0.008431703
2.045117012,0.004289416,0.000851789,0.008431703
2.045904590,0.004289416,0.000851789,0.008431703
2.046692169,0.004289416,0.000851789,0.008431703
2.047479748,0.004289416,0.000851789,0.008431703
2.048267327,0.004289416,0.000851789,0.008431703
2.049054905,0.004289416,0.000851789,0.008431703
2.049842484,0.004289416,0.000851789,0.008431703
2.050630063,0.004289416,0.000851789,0.008431703
2.051417642,0.004289416,0.000851789,0.008431703
2.052205221,0.004289416,0.000851789,0.008431703
2.052992799,0.004289416,0.000851789,0.008431703
2.053780378,0.004289416,0.000851789,0.008431703
2.054567957,0.004289416,0.000851789,0.008431703
2.055355536,0.004289416,0.000851789,0.008431703
2.056143114,0.004289416,0.000851789,0.008431703
2.056930693,0.004289416,0.000851789,0.008431703
2.057718272,0.004289416,0.000851789,0.008431703
2.058505851,0.004289416,0.000851789,0.008431703
2.059293429,0.004289416,0.000851789,0.008431703
2.060081008,0.004289416,0.000851789,0.008431703
2.060868587,0.004289416,0.000851789,0.008431703
2.061656166,0.004289416,0.000851789,0.008431703
2.062443744,0.004289416,0.000851789,0.008431703
2.063231323,0.004289416,0.000851789,0.008431703
2.064018902,0.004289416,0.000851789,0.008431703
2.064806481,0.004289416,0.000851789,0.008431703
2.065594059,0.004289416,0.000851789,0.008431703
2.066381638,0.004289416,0.000851789,0.008431703
2.067169217,0.004289416,0.000851789,0.008431703
2.067956796,0.004289416,0.000851789,0.008431703
2.068744374,0.004289416,0.000851789,0.008431703
2.069531953,0.004289416,0.000851789,0.008431703
2.070319532,0.004289416,0.000851789,0.008431703
2.071107111,0.004289416,0.000851789,0.008431703
2.071894689,0.004289416,0.000851789,0.008431703
2.072682268,0.004289416,0.000851789,0.008431703
2.073469847,0.004289416,0.000851789,0.008431703
2.074257426,0.004289416,0.000851789,0.008431703
2.075045005,0.004289416,0.000851789,0.008431703
2.075832583,0.004289416,0.000851789,0.008431703
2.076620162,0.004289416,0.000851789,0.008431703
2.077407741,0.004289416,0.000851789,0.008431703
2.078195320,0.004289416,0.000851789,0.008431703
2.078982898,0.004289416,0.000851789,0.008431703
2.079770477,0.004289416,0.000851789,0.008431703
2.080558056,0.004289416,0.000851789,0.008431703
2.081345635,0.004289416,0.000851789,0.008431703
2.082133213,0.004289416,0.000851789,0.008431703
2.082920792,0.004289416,0.000851789,0.008431703
2.083708371,0.004289416,0.000851789,0.008431703
2.084495950,0.004289416,0.000851789,0.008431703
2.085283528,0.004289416,0.000851789,0.008431703
2.086071107,0.004289416,0.000851789,0.008431703
2.086858686,0.004289416,0.000851789,0.008431703
2.087646265,0.004289416,0.000851789,0.008431703
2.088433843,0.004289416,0.000851789,0.008431703
2.089221422,0.004289416,0.000851789,0.008431703
2.090009001,0.004289416,0.000851789,0.008431703
2.090796580,0.004289416,0.000851789,0.008431703
2.091584158,0.004289416,0.000851789,0.008431703
2.092371737,0.004289416,0.000851789,0.008431703
2.093159316,0.004289416,0.000851789,0.008431703
2.093946895,0.004289416,0.000851789,0.008431703
2.094734473,0.004289416,0.000851789,0.008431703
2.095522052,0.004289416,0.000851789,0.008431703
2.096309631,0.004289416,0.000851789,0.008431703
2.097097210,0.004289416,0.000851789,0.008431703
2.097884788,0.004289416,0.000851789,0.008431703
2.098672367,0.004289416,0.000851789,0.008431703
2.099459946,0.004289416,0.000851789,0.008431703
2.100247525,0.004289416,0.000851789,0.008431703
2.101035104,0.004289416,0.000851789,0.008431703
2.101822682,0.004289416,0.000851789,0.008431703
2.102610261,0.004289416,0.000851789,0.008431703
2.103397840,0.004289416,0.000851789,0.008431703
2.104185419,0.004289416,0.000851789,0.008431703
2.104972997,0.004289416,0.000851789,0.008431703
2.105760576,0.004289416,0.000851789,0.008431703
2.106548155,0.004289416,0.000851789,0.008431703
2.107335734,0.004289416,0.000851789,0.008431703
2.108123312,0.004289416,0.000851789,0.008431703
2.108910891,0.004289416,0.000851789,0.008431703
2.109698470,0.004289416,0.000851789,0.008431703
2.110486049,0.004289416,0.000851789,0.008431703
2.111273627,0.004289416,0.000851789,0.008431703
2.112061206,0.004289416,0.000851789,0.008431703
2.112848785,0.004289416,0.000851789,0.008431703
2.113636364,0.004289416,0.000851789,0.008431703
2.114423942,0.004289416,0.000851789,0.008431703
2.115211521,0.004289416,0.000851789,0.008431703
2.115999100,0.004289416,0.000851789,0.008431703
2.116786679,0.004289416,0.000851789,0.008431703
2.117574257,0.004289416,0.000851789,0.008431703
2.118361836,0.004289416,0.000851789,0.008431703
2.119149415,0.004289416,0.000851789,0.008431703
2.119936994,0.004289416,0.000851789,0.008431703
2.120724572,0.004289416,0.000851789,0.008431703
2.121512151,0.004289416,0.000851789,0.008431703
2.122299730,0.004289416,0.000851789,0.008431703
2.123087309,0.004289416,0.000851789,0.008431703
2.123874887,0.004289416,0.000851789,0.008431703
2.124662466,0.004289416,0.000851789,0.008431703
2.125450045,0.004289416,0.000851789,0.008431703
2.126237624,0.004289416,0.000851789,0.008431703
2.127025203,0.004289416,0.000851789,0.008431703
2.127812781,0.004289416,0.000851789,0.008431703
2.128600360,0.004289416,0.000851789,0.008431703
2.129387939,0.004289416,0.000851789,0.008431703
2.130175518,0.004289416,0.000851789,0.008431703
2.130963096,0.004289416,0.000851789,0.008431703
2.131750675,0.004289416,0.000851789,0.008431703
2.132538254,0.004289416,0.000851789,0.008431703
2.133325833,0.004289416,0.000851789,0.008431703
2.134113411,0.004289416,0.000851789,0.008431703
2.134900990,0.004289416,0.000851789,0.008431703
2.135688569,0.004289416,0.000851789,0.008431703
2.136476148,0.004289416,0.000851789,0.008431703
2.137263726,0.004289416,0.000851789,0.008431703
2.138051305,0.004289416,0.000851789,0.008431703
2.138838884,0.004289416,0.000851789,0.008431703
2.139626463,0.004289416,0.000851789,0.008431703
2.140414041,0.004289416,0.000851789,0.008431703
2.141201620,0.004289416,0.000851789,0.008431703
2.141989199,0.004289416,0.000851789,0.008431703
2.142776778,0.004289416,0.000851789,0.008431703
2.143564356,0.004289416,0.000851789,0.008431703
2.144351935,0.004289416,0.000851789,0.008431703
2.145139514,0.004289416,0.000851789,0.008431703
2.145927093,0.004289416,0.000851789,0.008431703
2.146714671,0.004289416,0.000851789,0.008431703
2.147502250,0.004289416,0.000851789,0.008431703
2.148289829,0.004289416,0.000851789,0.008431703
2.149077408,0.004289416,0.000851789,0.008431703
2.149864986,0.004289416,0.000851789,0.008431703
2.150652565,0.004289416,0.000851789,0.008431703
2.151440144,0.004289416,0.000851789,0.008431703
2.152227723,0.004289416,0.000851789,0.008431703
2.153015302,0.004289416,0.000851789,0.008431703
2.153802880,0.004289416,0.000851789,0.008431703
2.154590459,0.004289416,0.000851789,0.008431703
2.155378038,0.004289416,0.000851789,0.008431703
2.156165617,0.004289416,0.000851789,0.008431703
2.156953195,0.004289416,0.000851789,0.008431703
2.157740774,0.004289416,0.000851789,0.008431703
2.158528353,0.004289416,0.000851789,0.008431703
2.159315932,0.004289416,0.000851789,0.008431703
2.160103510,0.004289416,0.000851789,0.008431703
2.160891089,0.004289416,0.000851789,0.008431703
2.161678668,0.004289416,0.000851789,0.008431703
2.162466247,0.004289416,0.000851789,0.008431703
2.163253825,0.004289416,0.000851789,0.008431703
2.164041404,0.004289416,0.000851789,0.008431703
2.164828983,0.004289416,0.000851789,0.008431703
2.165616562,0.004289416,0.000851789,0.008431703
2.166404140,0.004289416,0.000851789,0.008431703
2.167191719,0.004289416,0.000851789,0.008431703
2.167979298,0.004289416,0.000851789,0.008431703
2.168766877,0.004289416,0.000851789,0.008431703
2.169554455,0.004289416,0.000851789,0.008431703
2.170342034,0.004289416,0.000851789,0.008431703
2.171129613,0.004289416,0.000851789,0.008431703
2.171917192,0.004289416,0.000851789,0.008431703
2.172704770,0.004289416,0.000851789,0.008431703
2.173492349,0.004289416,0.000851789,0.008431703
2.174279928,0.004289416,0.000851789,0.008431703
2.175067507,0.004289416,0.000851789,0.008431703
2.175855086,0.004289416,0.000851789,0.008431703
2.176642664,0.004289416,0.000851789,0.008431703
2.177430243,0.004289416,0.000851789,0.008431703
2.178217822,0.004289416,0.000851789,0.008431703
2.179005401,0.004289416,0.000851789,0.008431703
2.179792979,0.004289416,0.000851789,0.008431703
2.180580558,0.004289416,0.000851789,0.008431703
2.181368137,0.004289416,0.000851789,0.008431703
2.182155716,0.004289416,0.000851789,0.008431703
2.182943294,0.004289416,0.000851789,0.008431703
2.183730873,0.004289416,0.000851789,0.008431703
2.184518452,0.004289416,0.000851789,0.008431703
2.185306031,0.004289416,0.000851789,0.008431703
2.186093609,0.004289416,0.000851789,0.008431703
2.186881188,0.004289416,0.000851789,0.008431703
2.187668767,0.004289416,0.000851789,0.008431703
2.188456346,0.004289416,0.000851789,0.008431703
2.189243924,0.004289416,0.000851789,0.008431703
2.190031503,0.004289416,0.000851789,0.008431703
2.190819082,0.004289416,0.000851789,0.008431703
2.191606661,0.004289416,0.000851789,0.008431703
2.192394239,0.004289416,0.000851789,0.008431703
2.193181818,0.004289416,0.000851789,0.008431703
2.193969397,0.004289416,0.000851789,0.008431703
2.194756976,0.004289416,0.000851789,0.008431703
2.195544554,0.004289416,0.000851789,0.008431703
2.196332133,0.004289416,0.000851789,0.008431703
2.197119712,0.004289416,0.000851789,0.008431703
2.197907291,0.004289416,0.000851789,0.008431703
2.198694869,0.004289416,0.000851789,0.008431703
2.199482448,0.004289416,0.000851789,0.008431703
2.200270027,0.004289416,0.000851789,0.008431703
2.201057606,0.004289416,0.000851789,0.008431703
2.201845185,0.004289416,0.000851789,0.008431703
2.202632763,0.004289416,0.000851789,0.008431703
2.203420342,0.004289416,0.000851789,0.008431703
2.204207921,0.004289416,0.000851789,0.008431703
2.204995500,0.004289416,0.000851789,0.008431703
